id,narrative_text,DV,SH,ST,CA,WH,OV,ipc_bns_section,evidence_notes,source
WSL_1014,"I recently found out my husband has been hiding my salary from me and using it without my knowledge, and he gets aggressive if I ask about it.",1,0,0,0,0,0,498A IPC / DV Act Sec 20,diverse narrative style,Synthetic-Diverse
WSL_1015,My mother-in-law constantly compares me to other daughters-in-law and my husband hits me when I try to defend myself.,1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1016,"Three months into my marriage, my husband already started controlling every aspect of my life and becomes physically aggressive if I object.",1,0,0,0,0,0,498A IPC / DV Act Sec 3,diverse narrative style,Synthetic-Diverse
WSL_1017,"My husband's temper has gotten worse since the lockdown, and he now hits me almost weekly over trivial issues.",1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1018,"I've tried talking to my husband about his behavior, but he just gets angrier and has started threatening me with more serious harm.",1,0,0,0,0,0,498A IPC / 351 BNS,diverse narrative style,Synthetic-Diverse
WSL_1019,My in-laws took away my phone six months ago and I have had no way to contact my parents since.,1,0,0,0,0,0,DV Act Sec 3,diverse narrative style,Synthetic-Diverse
WSL_1020,There was another incident last night where my husband pushed me into the wall and I hit my head.,1,0,0,0,0,0,498A IPC,diverse narrative style,Synthetic-Diverse
WSL_1021,It happened on my way home from work — a man on a motorcycle slowed down next to me and made lewd comments before speeding off.,0,1,0,0,0,0,509 IPC,diverse narrative style,Synthetic-Diverse
WSL_1022,I was at a friend's wedding when a distant relative cornered me near the parking area and tried to touch me inappropriately.,0,1,0,0,0,0,354 IPC,diverse narrative style,Synthetic-Diverse
WSL_1023,This has happened more than once now — my building's security guard makes comments about my clothes every time I walk past.,0,1,0,0,0,0,509 IPC,diverse narrative style,Synthetic-Diverse
WSL_1024,"During my internship, a senior employee kept finding excuses to stand too close to me and once touched my back without permission.",0,1,0,0,0,0,354A IPC,diverse narrative style,Synthetic-Diverse
WSL_1025,I still can't fully process what happened — a family friend forced himself on me while I was staying over for a function.,0,1,0,0,0,0,376 IPC,diverse narrative style,Synthetic-Diverse
WSL_1026,"Every day on my commute, the same group of men make inappropriate comments as I walk past their shop.",0,1,0,0,0,0,509 IPC,diverse narrative style,Synthetic-Diverse
WSL_1027,I was at a religious gathering when an elderly man touched me inappropriately in the crowd and then acted as if it was accidental.,0,1,0,0,0,0,354 IPC,diverse narrative style,Synthetic-Diverse
WSL_1028,My cousin's husband has been making me uncomfortable at family events with his comments and lingering touches.,0,1,0,0,0,0,354A IPC,diverse narrative style,Synthetic-Diverse
WSL_1029,A man followed me into a quiet street after I left a shop and tried to grab my arm before I ran away.,0,1,0,0,0,0,354 IPC attempt,diverse narrative style,Synthetic-Diverse
WSL_1030,I was traveling alone on a train when the man in the next seat kept 'accidentally' touching me throughout the journey.,0,1,0,0,0,0,354 IPC,diverse narrative style,Synthetic-Diverse
WSL_1031,My apartment complex's plumber made an inappropriate comment about my appearance and refused to leave when I asked him to.,0,1,0,0,0,0,509 IPC,diverse narrative style,Synthetic-Diverse
WSL_1032,"At a work conference, a fellow attendee I had just met made unwanted advances and wouldn't take no for an answer.",0,1,0,0,0,0,354A IPC,diverse narrative style,Synthetic-Diverse
WSL_1033,"I confronted a man who was staring inappropriately at me in a cafe, and he responded by following me outside.",0,1,0,0,0,0,509 IPC / 354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1034,An older relative has started making comments about my body that make me deeply uncomfortable whenever we meet.,0,1,0,0,0,0,509 IPC,diverse narrative style,Synthetic-Diverse
WSL_1035,"It started small — he would just show up at the same coffee shop I go to, but now he's outside my house almost every day.",0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1036,"I blocked him on every platform I could think of, but he keeps creating new accounts just to message me.",0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1037,"A man from my gym has started showing up at my workplace too, and I'm certain he's been following my daily routine.",0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1038,"Ever since I turned down his proposal, this man has been parking outside my house every single evening.",0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1039,"I noticed the same car following me for the third time this week, and I'm becoming increasingly afraid to go out alone.",0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1040,"He somehow always knows where I am, even places I haven't posted about online — I think he's been tracking me somehow.",0,0,1,0,0,0,354D IPC / IT Act,diverse narrative style,Synthetic-Diverse
WSL_1041,My neighbor watches me leave every morning and has started timing his own exits to walk the same direction as me.,0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1042,"A man I met briefly at a wedding has since shown up at three different events I attended, which cannot be a coincidence.",0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1043,I've started taking different routes home because a man has been consistently waiting near my usual path.,0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1044,He shows up uninvited to every social gathering he somehow finds out I'll be attending.,0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1045,A former classmate has been messaging me nonstop for weeks and has now started showing up outside my current workplace.,0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1046,I feel like I'm being watched constantly — this man has memorized my schedule better than I have.,0,0,1,0,0,0,354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1047,I woke up to find that someone had used my old photos to create a fake account and was messaging my relatives pretending to be me.,0,0,0,1,0,0,66E IT Act,diverse narrative style,Synthetic-Diverse
WSL_1048,My ex found a way to access my old cloud storage and is now threatening to release photos I thought were deleted.,0,0,0,1,0,0,66E IT Act / 67A IT Act,diverse narrative style,Synthetic-Diverse
WSL_1049,"Since I posted about a social issue online, I've been receiving a constant stream of rape and death threats from anonymous accounts.",0,0,0,1,0,0,IT Act Sec 66 / 509 IPC,diverse narrative style,Synthetic-Diverse
WSL_1050,Someone screenshotted a private conversation from months ago and has been circulating it out of context to embarrass me.,0,0,0,1,0,0,IT Act Sec 66,diverse narrative style,Synthetic-Diverse
WSL_1051,I recently discovered that a man I rejected has been posting my photos on adult content forums without my knowledge.,0,0,0,1,0,0,67A IT Act,diverse narrative style,Synthetic-Diverse
WSL_1052,My email got compromised last week and whoever has access is now sending inappropriate messages to everyone in my contact list.,0,0,0,1,0,0,IT Act Sec 66 / 72,diverse narrative style,Synthetic-Diverse
WSL_1053,"A person claiming to have compromising photos of me has been demanding money to not release them, though I don't recall these photos existing.",0,0,0,1,0,0,IT Act Sec 66 / 385 IPC,diverse narrative style,Synthetic-Diverse
WSL_1054,"After I ended things with him, my ex started a smear campaign against me across multiple social media platforms.",0,0,0,1,0,0,IT Act Sec 66,diverse narrative style,Synthetic-Diverse
WSL_1055,"I keep receiving explicit images from unknown numbers no matter how many I block, and it's happening almost daily now.",0,0,0,1,0,0,67 IT Act,diverse narrative style,Synthetic-Diverse
WSL_1056,Someone recorded a video call with me without my consent and has been threatening to circulate it among my colleagues.,0,0,0,1,0,0,66E IT Act,diverse narrative style,Synthetic-Diverse
WSL_1057,My personal address and phone number were posted in a public forum along with derogatory comments about me.,0,0,0,1,0,0,IT Act Sec 66,diverse narrative style,Synthetic-Diverse
WSL_1058,A stranger online has figured out my daily schedule from my social media posts and keeps referencing it in unsettling messages.,0,0,0,1,0,0,IT Act Sec 66 / 354D IPC,diverse narrative style,Synthetic-Diverse
WSL_1059,"I've been putting off saying anything, but my manager has made several comments over the past month that felt inappropriate and made me uncomfortable.",0,0,0,0,1,0,POSH Act Sec 2n,diverse narrative style,Synthetic-Diverse
WSL_1060,"During my performance review, my supervisor implied that a good rating would depend on how 'accommodating' I was willing to be.",0,0,0,0,1,0,POSH Act Sec 2n,diverse narrative style,Synthetic-Diverse
WSL_1061,"A senior colleague has taken to finding reasons to be alone with me in the office, and I no longer feel safe working late.",0,0,0,0,1,0,POSH Act Sec 2n,diverse narrative style,Synthetic-Diverse
WSL_1062,"I filed a complaint with HR about a coworker's behavior months ago, and I still haven't heard back about any resolution.",0,0,0,0,1,0,POSH Act Sec 9,diverse narrative style,Synthetic-Diverse
WSL_1063,"My manager makes jokes at my expense in front of clients that are laced with inappropriate undertones, and everyone just laughs along.",0,0,0,0,1,0,POSH Act Sec 2n,diverse narrative style,Synthetic-Diverse
WSL_1064,"Since I turned down my supervisor's advances, I've noticed I'm being deliberately excluded from important projects.",0,0,0,0,1,0,POSH Act Sec 2n,diverse narrative style,Synthetic-Diverse
WSL_1065,"A visiting client made an inappropriate remark during a meeting, and when I mentioned it to my manager, I was told to 'let it go' for the business relationship.",0,0,0,0,1,0,POSH Act Sec 2n,diverse narrative style,Synthetic-Diverse
WSL_1066,My internship coordinator has been sending increasingly personal messages outside of work hours that make me uneasy.,0,0,0,0,1,0,POSH Act Sec 2n,diverse narrative style,Synthetic-Diverse
WSL_1067,I was told by a colleague that my chances of promotion would improve if I was 'friendlier' with upper management.,0,0,0,0,1,0,POSH Act Sec 2n,diverse narrative style,Synthetic-Diverse
WSL_1068,"After I reported harassment, I was reassigned to a much less desirable role without any clear explanation.",0,0,0,0,1,0,POSH Act Sec 9,diverse narrative style,Synthetic-Diverse
WSL_1069,"My parents have been trying to force me into a marriage arrangement, and when I refused, they threatened to cut off all contact and support.",0,0,0,0,0,1,Case-specific,diverse narrative style,Synthetic-Diverse
WSL_1070,"There's an ongoing property dispute in my family, and my relatives have started sending people to intimidate me into signing over my share.",0,0,0,0,0,1,Case-specific,diverse narrative style,Synthetic-Diverse
WSL_1071,"Since I began a relationship my family disapproves of, I've received several indirect threats through relatives about what might happen to me.",0,0,0,0,0,1,Case-specific,diverse narrative style,Synthetic-Diverse
WSL_1072,A group in my village has been pressuring my family after we refused to comply with a decision made by local elders.,0,0,0,0,0,1,Case-specific,diverse narrative style,Synthetic-Diverse
WSL_1073,My in-laws are threatening legal and physical consequences if I don't withdraw a case I filed against a family member.,0,0,0,0,0,1,Case-specific,diverse narrative style,Synthetic-Diverse
WSL_1074,"Since my husband's passing, distant relatives have been harassing me to give up my rightful share of the property.",0,0,0,0,0,1,Case-specific,diverse narrative style,Synthetic-Diverse
WSL_1075,I've received anonymous threats after speaking publicly about corruption in my local community.,0,0,0,0,0,1,Case-specific,diverse narrative style,Synthetic-Diverse
WSL_1076,"My family arranged a marriage without my consent, and I am being pressured with threats to comply despite my objections.",0,0,0,0,0,1,Prohibition of Child Marriage Act,diverse narrative style,Synthetic-Diverse
WSL_1077,"My husband has been hitting me for years, and last week he threatened to share our private photos with my entire family if I ever tried to leave.",1,0,0,1,0,0,498A IPC / 66E IT Act,diverse multi-issue narrative,Synthetic-Diverse
WSL_1078,"A senior colleague made inappropriate comments about my appearance for months, and when I complained, my manager quietly reduced my responsibilities.",0,1,0,0,1,0,354A IPC / POSH Act,diverse multi-issue narrative,Synthetic-Diverse
WSL_1079,"Ever since I rejected him, this man has been showing up wherever I go and recently started messaging me from fake accounts after I blocked him.",0,0,1,1,0,0,354D IPC / IT Act,diverse multi-issue narrative,Synthetic-Diverse
WSL_1080,"An anonymous account has been sending me explicit messages for weeks, and recently the person revealed they know my home address.",0,1,0,1,0,0,509 IPC / IT Act,diverse multi-issue narrative,Synthetic-Diverse
WSL_1081,"My in-laws have been physically abusive since my husband passed away, and they're now also threatening to take away my inheritance.",1,0,0,0,0,1,498A IPC / case-specific,diverse multi-issue narrative,Synthetic-Diverse
WSL_1082,A coworker touched me inappropriately during a work trip and has since been sending me private messages I never responded to.,0,1,0,1,1,0,354A IPC / POSH Act / IT Act,diverse multi-issue narrative,Synthetic-Diverse
WSL_1083,My stalker has escalated from just following me to now creating fake social media accounts to keep tabs on my activities.,0,0,1,1,0,0,354D IPC / IT Act,diverse multi-issue narrative,Synthetic-Diverse
WSL_1084,My husband controls my finances completely and recently threatened to post embarrassing videos of me if I tried to leave him.,1,0,0,1,0,0,498A IPC / 66E IT Act,diverse multi-issue narrative,Synthetic-Diverse
